time,current_grade,target_grade,speed,stock_flow,steam,filler,basis_weight,moisture,ash,caliper,off_spec
145,CP100,CB250,520.0,1284.77,7.2,173.01,230.28,5.91,27.31,254.78,1
146,CP100,CB250,520.0,1286.27,7.2,173.12,230.45,5.94,27.32,255.68,1
147,CP100,CB250,520.0,1287.77,7.2,173.24,230.79,5.92,27.41,256.45,1
148,CP100,CB250,520.0,1289.27,7.2,173.35,231.09,5.91,27.45,257.05,1
149,CP100,CB250,520.0,1290.77,7.2,173.46,231.66,5.88,27.46,257.8,1
150,CP100,CB250,520.0,1292.27,7.2,173.57,231.86,5.89,27.45,258.4,1
151,CP100,CB250,520.0,1293.77,7.2,173.68,232.56,5.88,27.46,258.86,1
152,CP100,CB250,520.0,1295.27,7.2,173.78,233.08,5.92,27.43,259.47,1
153,CP100,CB250,520.0,1296.77,7.2,173.89,233.35,5.95,27.53,260.1,1
154,CP100,CB250,520.0,1298.27,7.2,173.99,233.43,6.02,27.5,260.65,1
155,CP100,CB250,520.0,1299.77,7.2,174.09,233.75,6.06,27.57,261.35,1
156,CP100,CB250,520.0,1301.27,7.2,174.19,233.88,6.04,27.61,261.91,1
157,CP100,CB250,520.0,1302.77,7.2,174.29,234.2,6.06,27.69,262.59,1
158,CP100,CB250,520.0,1304.27,7.2,174.39,234.66,6.03,27.72,263.19,1
159,CP100,CB250,520.0,1305.77,7.2,174.49,234.88,6.02,27.78,263.85,1
160,CP100,CB250,520.0,1307.27,7.2,174.59,235.34,5.98,27.89,264.69,1
161,CP100,CB250,520.0,1308.77,7.2,174.69,235.7,5.97,27.95,265.06,1
162,CP100,CB250,520.0,1310.27,7.2,174.79,235.85,6.0,27.98,265.58,1
163,CP100,CB250,520.0,1311.77,7.2,174.89,235.83,5.99,27.95,266.34,1
164,CP100,CB250,520.0,1313.27,7.2,174.99,235.98,5.98,27.96,266.69,1
165,CP100,CB250,520.0,1314.77,7.2,175.09,236.06,6.0,27.99,266.93,1
166,CP100,CB250,520.0,1316.27,7.2,175.19,236.33,6.03,28.0,267.51,1
167,CP100,CB250,520.0,1317.77,7.2,175.29,236.43,6.05,28.03,267.97,1
168,CP100,CB250,520.0,1319.27,7.2,175.39,236.78,6.09,28.03,268.44,1
169,CP100,CB250,520.0,1320.77,7.2,175.49,236.93,6.11,28.06,268.79,1
170,CP100,CB250,520.0,1322.27,7.2,175.59,237.16,6.13,28.06,269.37,1
171,CP100,CB250,520.0,1323.77,7.2,175.69,237.58,6.13,28.17,269.67,1
172,CP100,CB250,520.0,1325.27,7.2,175.79,238.09,6.1,28.2,270.3,1
173,CP100,CB250,520.0,1326.77,7.2,175.89,238.14,6.1,28.27,271.05,1
174,CP100,CB250,520.0,1328.27,7.2,175.99,238.65,6.12,28.28,271.68,1
175,CP100,CB250,520.0,1329.77,7.2,176.09,238.88,6.12,28.34,272.29,1
176,CP100,CB250,520.0,1331.27,7.2,176.19,239.04,6.12,28.38,272.77,1
177,CP100,CB250,520.0,1332.77,7.2,176.29,239.23,6.13,28.36,273.22,1
178,CP100,CB250,520.0,1334.27,7.2,176.39,239.52,6.14,28.39,273.54,1
179,CP100,CB250,520.0,1335.77,7.2,176.49,239.89,6.17,28.37,273.96,1
180,CP100,CB250,520.0,1337.27,7.2,176.59,239.96,6.19,28.36,274.34,1
181,CP100,CB250,520.0,1338.77,7.2,176.69,240.12,6.21,28.4,274.62,1
182,CP100,CB250,520.0,1340.27,7.2,176.79,240.51,6.18,28.5,275.23,1
183,CP100,CB250,520.0,1341.77,7.2,176.89,240.77,6.2,28.53,275.83,1
184,CP100,CB250,520.0,1343.27,7.2,176.99,241.0,6.13,28.6,276.48,1
185,CP100,CB250,520.0,1344.77,7.2,177.09,241.39,6.15,28.63,276.95,1
186,CP100,CB250,520.0,1346.27,7.2,177.19,241.41,6.11,28.66,277.36,1
187,CP100,CB250,520.0,1347.77,7.2,177.29,241.63,6.12,28.63,277.71,1
188,CP100,CB250,520.0,1349.27,7.2,177.39,241.99,6.07,28.63,277.8,1
189,CP100,CB250,520.0,1350.0,7.2,177.49,242.49,6.04,28.58,278.16,1
190,CP100,CB250,520.0,1350.0,7.2,177.59,242.96,6.03,28.62,278.91,1
191,CP100,CB250,520.0,1350.0,7.2,177.69,242.91,6.0,28.69,279.47,1
192,CP100,CB250,520.0,1350.0,7.2,177.79,243.33,6.01,28.72,279.8,1
193,CP100,CB250,520.0,1350.0,7.2,177.89,243.83,6.08,28.75,280.21,0
194,CP100,CB250,520.0,1350.0,7.2,177.99,243.93,6.08,28.81,280.66,0
195,CP100,CB250,520.0,1350.0,7.2,178.09,244.12,6.05,28.76,281.0,0
196,CP100,CB250,520.0,1350.0,7.2,178.19,244.49,6.04,28.79,281.63,0
197,CP100,CB250,520.0,1350.0,7.2,178.29,245.03,6.04,28.77,282.12,0
198,CP100,CB250,520.0,1350.0,7.2,178.39,245.35,6.09,28.86,282.83,0
199,CP100,CB250,520.0,1350.0,7.2,178.49,245.66,6.14,28.94,282.98,0
200,CP100,CB250,520.0,1350.0,7.2,178.59,245.87,6.14,28.92,283.5,0
201,CP100,CB250,520.0,1350.0,7.2,178.69,245.94,6.15,28.99,283.8,0
202,CP100,CB250,520.0,1350.0,7.2,178.79,246.06,6.11,29.06,284.09,0
203,CP100,CB250,520.0,1350.0,7.2,178.89,246.27,6.1,29.05,284.51,0
204,CP100,CB250,520.0,1350.0,7.2,178.99,246.46,6.1,29.06,284.65,0
205,CP100,CB250,520.0,1350.0,7.2,179.09,246.72,6.1,29.13,284.96,0
206,CP100,CB250,520.0,1350.0,7.2,179.19,246.88,6.11,29.19,285.36,0
207,CP100,CB250,520.0,1350.0,7.2,179.29,247.08,6.09,29.26,285.72,0
208,CP100,CB250,520.0,1350.0,7.2,179.39,247.34,6.1,29.31,285.72,0
209,CP100,CB250,520.0,1350.0,7.2,179.49,247.14,6.03,29.37,286.04,0
210,CP100,CB250,520.0,1350.0,7.2,179.59,247.28,6.0,29.32,286.31,0
211,CP100,CB250,520.0,1350.0,7.2,179.69,247.38,5.97,29.42,286.51,0
212,CP100,CB250,520.0,1350.0,7.2,179.79,247.66,5.94,29.51,286.71,0
213,CP100,CB250,520.0,1350.0,7.2,179.89,247.91,5.91,29.51,287.05,0
214,CP100,CB250,520.0,1350.0,7.2,179.99,247.79,5.95,29.46,287.44,0
215,CP100,CB250,520.0,1350.0,7.2,180.0,247.88,5.98,29.51,287.81,0
216,CP100,CB250,520.0,1350.0,7.2,180.0,248.01,6.02,29.44,288.24,0
217,CP100,CB250,520.0,1350.0,7.2,180.0,248.01,6.04,29.45,288.83,0
218,CP100,CB250,520.0,1350.0,7.2,180.0,248.24,6.03,29.4,289.22,0
219,CP100,CB250,520.0,1350.0,7.2,180.0,248.53,6.01,29.4,289.61,0
220,CP100,CB250,520.0,1350.0,7.2,180.0,248.34,6.0,29.41,289.78,0
221,CP100,CB250,520.0,1350.0,7.2,180.0,248.37,6.0,29.53,289.8,0
222,CP100,CB250,520.0,1350.0,7.2,180.0,248.35,6.01,29.56,289.79,0
223,CP100,CB250,520.0,1350.0,7.2,180.0,248.06,6.02,29.54,290.23,0
224,CP100,CB250,520.0,1350.0,7.2,180.0,248.3,6.01,29.53,290.47,0
225,CP100,CB250,520.0,1350.0,7.2,180.0,248.6,5.99,29.53,290.65,0
226,CP100,CB250,520.0,1350.0,7.2,180.0,248.72,5.98,29.49,291.02,0
227,CP100,CB250,520.0,1350.0,7.2,180.0,248.85,6.02,29.51,291.4,0
228,CP100,CB250,520.0,1350.0,7.2,180.0,248.66,6.0,29.49,291.74,0
229,CP100,CB250,520.0,1350.0,7.2,180.0,248.5,5.99,29.52,291.89,0
230,CP100,CB250,520.0,1350.0,7.2,180.0,248.58,5.97,29.62,291.9,0
231,CP100,CB250,520.0,1350.0,7.2,180.0,248.59,5.99,29.65,291.97,0
232,CP100,CB250,520.0,1350.0,7.2,180.0,248.73,5.99,29.74,292.2,0
233,CP100,CB250,520.0,1350.0,7.2,180.0,248.75,6.02,29.75,292.34,0
234,CP100,CB250,520.0,1350.0,7.2,180.0,248.96,6.03,29.72,292.74,0
235,CP100,CB250,520.0,1350.0,7.2,180.0,249.15,5.96,29.72,292.92,0
236,CP100,CB250,520.0,1350.0,7.2,180.0,249.19,5.97,29.74,293.06,0
237,CP100,CB250,520.0,1350.0,7.2,180.0,249.2,5.96,29.71,293.25,0
238,CP100,CB250,520.0,1350.0,7.2,180.0,249.44,5.99,29.75,293.54,0
239,CP100,CB250,520.0,1350.0,7.2,180.0,249.61,5.96,29.64,293.67,0
240,CP100,CB250,520.0,1350.0,7.2,180.0,249.55,6.01,29.66,293.89,0
241,CP100,CB250,520.0,1350.0,7.2,180.0,249.58,6.03,29.63,294.02,0
242,CP100,CB250,520.0,1350.0,7.2,180.0,249.64,6.04,29.55,294.41,0
243,CP100,CB250,520.0,1350.0,7.2,180.0,249.6,6.05,29.52,294.73,0
244,CP100,CB250,520.0,1350.0,7.2,180.0,249.66,6.06,29.5,294.95,0
245,CP100,CB250,520.0,1350.0,7.2,180.0,249.66,6.02,29.5,295.16,0
246,CP100,CB250,520.0,1350.0,7.2,180.0,249.81,5.95,29.54,295.4,0
247,CP100,CB250,520.0,1350.0,7.2,180.0,250.08,5.92,29.57,295.62,0
248,CP100,CB250,520.0,1350.0,7.2,180.0,250.11,5.95,29.58,295.75,0
249,CP100,CB250,520.0,1350.0,7.2,180.0,249.91,5.94,29.64,295.7,0
250,CP100,CB250,520.0,1350.0,7.2,180.0,250.0,5.96,29.68,295.84,0
251,CP100,CB250,520.0,1350.0,7.2,180.0,250.07,5.97,29.65,295.93,0
252,CP100,CB250,520.0,1350.0,7.2,180.0,250.27,5.99,29.66,296.11,0
253,CP100,CB250,520.0,1350.0,7.2,180.0,250.26,6.01,29.64,296.08,0
254,CP100,CB250,520.0,1350.0,7.2,180.0,249.74,5.99,29.62,296.25,0
255,CP100,CB250,520.0,1350.0,7.2,180.0,249.87,6.0,29.64,296.47,0
256,CP100,CB250,520.0,1350.0,7.2,180.0,249.97,6.0,29.65,296.71,0
257,CP100,CB250,520.0,1350.0,7.2,180.0,249.97,6.02,29.7,296.42,0
258,CP100,CB250,520.0,1350.0,7.2,180.0,250.06,6.07,29.72,296.45,0
259,CP100,CB250,520.0,1350.0,7.2,180.0,250.01,6.07,29.71,296.58,0
260,CP100,CB250,520.0,1350.0,7.2,180.0,249.89,6.09,29.74,296.35,0
261,CP100,CB250,520.0,1350.0,7.2,180.0,249.83,6.12,29.71,296.35,0
262,CP100,CB250,520.0,1350.0,7.2,180.0,249.56,6.13,29.68,296.49,0
263,CP100,CB250,520.0,1350.0,7.2,180.0,249.57,6.16,29.71,296.71,0
264,CP100,CB250,520.0,1350.0,7.2,180.0,249.61,6.13,29.68,296.9,0
265,CP100,CB250,520.0,1350.0,7.2,180.0,249.48,6.14,29.69,297.02,0
266,CP100,CB250,520.0,1350.0,7.2,180.0,249.59,6.11,29.71,297.1,0
267,CP100,CB250,520.0,1350.0,7.2,180.0,249.68,6.09,29.75,297.23,0
268,CP100,CB250,520.0,1350.0,7.2,180.0,249.56,6.08,29.7,297.47,0
269,CP100,CB250,520.0,1350.0,7.2,180.0,249.38,6.05,29.72,297.34,0
270,CP100,CB250,520.0,1350.0,7.2,180.0,249.06,6.01,29.76,297.51,0
271,CP100,CB250,520.0,1350.0,7.2,180.0,249.31,6.0,29.79,297.53,0
272,CP100,CB250,520.0,1350.0,7.2,180.0,249.45,5.99,29.78,297.58,0
273,CP100,CB250,520.0,1350.0,7.2,180.0,249.61,6.04,29.75,297.87,0
274,CP100,CB250,520.0,1350.0,7.2,180.0,249.53,6.01,29.78,297.96,0
275,CP100,CB250,520.0,1350.0,7.2,180.0,249.44,5.99,29.83,298.01,0
276,CP100,CB250,520.0,1350.0,7.2,180.0,249.3,6.02,29.88,297.83,0
277,CP100,CB250,520.0,1350.0,7.2,180.0,249.31,6.02,29.91,297.85,0
278,CP100,CB250,520.0,1350.0,7.2,180.0,249.37,6.04,29.92,297.97,0
279,CP100,CB250,520.0,1350.0,7.2,180.0,249.48,6.07,29.92,298.35,0
280,CP100,CB250,520.0,1350.0,7.2,180.0,249.58,6.06,29.89,298.25,0
281,CP100,CB250,520.0,1350.0,7.2,180.0,249.69,6.04,29.95,298.32,0
282,CP100,CB250,520.0,1350.0,7.2,180.0,249.54,6.02,29.99,298.34,0
283,CP100,CB250,520.0,1350.0,7.2,180.0,249.66,6.04,29.99,298.19,0
284,CP100,CB250,520.0,1350.0,7.2,180.0,249.47,6.07,30.03,298.23,0
285,CP100,CB250,520.0,1350.0,7.2,180.0,249.53,6.08,30.06,298.18,0
286,CP100,CB250,520.0,1350.0,7.2,180.0,249.38,6.05,30.06,298.15,0
287,CP100,CB250,520.0,1350.0,7.2,180.0,249.57,6.03,30.14,298.11,0
288,CP100,CB250,520.0,1350.0,7.2,180.0,249.41,6.04,30.15,298.06,0
289,CP100,CB250,520.0,1350.0,7.2,180.0,249.52,6.05,30.15,298.3,0
290,CP100,CB250,520.0,1350.0,7.2,180.0,249.68,6.03,30.2,298.3,0
291,CP100,CB250,520.0,1350.0,7.2,180.0,249.78,6.08,30.18,298.16,0
292,CP100,CB250,520.0,1350.0,7.2,180.0,249.74,6.05,30.12,298.21,0
293,CP100,CB250,520.0,1350.0,7.2,180.0,249.74,6.04,30.14,298.43,0
294,CP100,CB250,520.0,1350.0,7.2,180.0,250.08,5.99,30.11,298.46,0
295,CP100,CB250,520.0,1350.0,7.2,180.0,249.97,5.99,30.11,298.62,0
296,CP100,CB250,520.0,1350.0,7.2,180.0,250.04,5.97,30.12,298.57,0
297,CP100,CB250,520.0,1350.0,7.2,180.0,249.95,6.01,30.09,298.69,0
298,CP100,CB250,520.0,1350.0,7.2,180.0,250.08,6.0,30.12,298.41,0
299,CP100,CB250,520.0,1350.0,7.2,180.0,250.26,6.07,30.15,298.48,0
300,CP100,CB250,520.0,1350.0,7.2,180.0,250.04,6.04,30.18,298.83,0
1,CP100,AR170,945.0,576.17,4.65,101.0,100.53,5.29,19.88,109.9,1
2,CP100,AR170,940.08,582.23,4.7,101.98,101.23,5.3,19.78,109.76,1
3,CP100,AR170,935.25,588.19,4.75,102.95,101.73,5.36,19.77,109.52,1
4,CP100,AR170,930.49,594.06,4.8,103.9,102.3,5.39,19.76,109.55,1
5,CP100,AR170,925.82,599.82,4.85,104.84,102.9,5.48,19.7,109.62,1
6,CP100,AR170,921.22,605.49,4.9,105.76,103.52,5.5,19.73,109.78,1
7,CP100,AR170,916.7,611.07,4.95,106.66,103.74,5.53,19.7,109.61,1
8,CP100,AR170,912.26,616.55,5.0,107.55,104.3,5.56,19.67,109.52,1
9,CP100,AR170,907.89,621.94,5.05,108.42,104.37,5.56,19.66,109.9,1
10,CP100,AR170,903.59,627.24,5.1,109.28,104.69,5.54,19.63,110.06,1
11,CP100,AR170,899.36,632.45,5.15,110.13,105.04,5.56,19.63,110.07,1
12,CP100,AR170,895.21,637.58,5.2,110.96,105.43,5.51,19.69,110.11,1
13,CP100,AR170,891.12,642.62,5.25,111.78,105.94,5.5,19.65,110.17,1
14,CP100,AR170,887.1,647.58,5.3,112.58,106.39,5.56,19.61,110.03,1
15,CP100,AR170,883.15,652.45,5.35,113.37,106.66,5.55,19.55,110.14,1
16,CP100,AR170,879.26,657.24,5.4,114.15,106.85,5.58,19.53,110.35,1
17,CP100,AR170,875.44,661.96,5.45,114.91,107.27,5.55,19.53,110.4,1
18,CP100,AR170,871.68,666.59,5.5,115.66,107.71,5.5,19.58,110.58,1
19,CP100,AR170,867.99,671.15,5.55,116.4,108.26,5.53,19.59,110.73,1
20,CP100,AR170,864.36,675.63,5.6,117.13,108.74,5.51,19.61,110.82,1
21,CP100,AR170,860.78,680.03,5.65,117.84,109.24,5.47,19.66,111.14,1
22,CP100,AR170,857.27,684.37,5.7,118.55,109.84,5.42,19.68,111.39,1
23,CP100,AR170,853.82,688.63,5.75,119.24,110.08,5.42,19.7,111.54,1
24,CP100,AR170,850.42,692.82,5.8,119.92,110.35,5.39,19.81,111.85,1
25,CP100,AR170,847.08,696.94,5.85,120.58,110.68,5.37,19.84,112.11,1
26,CP100,AR170,843.79,700.99,5.9,121.24,111.09,5.4,19.88,112.64,1
27,CP100,AR170,840.56,704.97,5.95,121.89,111.73,5.39,19.91,112.79,1
28,CP100,AR170,837.39,708.89,6.0,122.52,112.46,5.33,20.01,112.94,1
29,CP100,AR170,834.27,712.74,6.0,123.15,113.02,5.26,20.08,113.56,1
30,CP100,AR170,831.19,716.53,6.0,123.76,113.37,5.22,20.12,113.97,1
31,CP100,AR170,828.17,720.25,6.0,124.37,114.24,5.17,20.21,114.63,1
32,CP100,AR170,825.2,723.91,6.0,124.96,114.9,5.18,20.28,115.17,1
33,CP100,AR170,822.28,727.52,6.0,125.54,115.28,5.17,20.3,115.38,1
34,CP100,AR170,819.41,731.06,6.0,126.12,116.01,5.23,20.34,116.16,1
35,CP100,AR170,816.59,734.54,6.0,126.68,116.6,5.21,20.37,116.29,1
36,CP100,AR170,813.81,737.96,6.0,127.24,117.12,5.2,20.43,116.47,1
37,CP100,AR170,811.08,741.33,6.0,127.78,118.02,5.23,20.41,116.95,1
38,CP100,AR170,808.4,744.64,6.0,128.32,118.47,5.21,20.42,117.53,1
39,CP100,AR170,805.76,747.9,6.0,128.85,119.21,5.19,20.53,117.68,1
40,CP100,AR170,803.16,751.1,6.0,129.37,120.1,5.19,20.61,118.22,1
41,CP100,AR170,800.61,754.25,6.0,129.88,120.88,5.19,20.62,118.7,1
42,CP100,AR170,798.1,757.34,6.0,130.38,121.43,5.17,20.67,119.0,1
43,CP100,AR170,795.63,760.39,6.0,130.87,122.0,5.12,20.72,119.32,1
44,CP100,AR170,793.2,763.38,6.0,131.36,122.82,5.16,20.81,119.77,1
45,CP100,AR170,790.82,766.33,6.0,131.84,123.42,5.19,20.89,120.15,1
46,CP100,AR170,788.47,769.22,6.0,132.31,124.25,5.15,20.99,120.74,1
47,CP100,AR170,786.16,772.07,6.0,132.77,124.59,5.14,21.11,120.99,1
48,CP100,AR170,783.89,774.87,6.0,133.22,124.86,5.12,21.22,121.46,1
49,CP100,AR170,781.66,777.62,6.0,133.67,125.58,5.13,21.27,121.95,1
50,CP100,AR170,779.47,780.32,6.0,134.11,126.09,5.04,21.29,122.43,1
51,CP100,AR170,777.31,782.99,6.0,134.54,126.78,5.03,21.29,122.86,1
52,CP100,AR170,775.19,785.6,6.0,134.96,127.22,5.02,21.35,123.49,1
53,CP100,AR170,773.1,788.18,6.0,135.38,127.78,4.98,21.4,124.1,1
54,CP100,AR170,771.05,790.71,6.0,135.79,128.4,4.96,21.51,124.65,1
55,CP100,AR170,769.03,793.19,6.0,136.19,129.04,4.98,21.56,125.51,1
56,CP100,AR170,767.03,795.64,6.0,136.59,129.55,5.0,21.6,126.16,1
57,CP100,AR170,765.03,798.05,6.0,136.98,130.12,5.02,21.67,126.76,1
58,CP100,AR170,763.03,800.41,6.0,137.36,130.76,5.05,21.7,127.23,1
59,CP100,AR170,761.03,802.74,6.0,137.74,131.53,5.02,21.77,127.9,1
60,CP100,AR170,759.03,805.03,6.0,138.11,131.94,5.06,21.86,128.33,1
61,CP100,AR170,757.03,807.28,6.0,138.48,132.28,5.07,21.99,128.7,1
62,CP100,AR170,755.03,809.49,6.0,138.84,132.73,5.1,22.03,129.4,1
63,CP100,AR170,753.03,811.66,6.0,139.19,133.35,5.11,22.1,129.88,1
64,CP100,AR170,751.03,813.8,6.0,139.54,134.11,5.11,22.22,130.33,1
65,CP100,AR170,749.03,815.91,6.0,139.88,134.72,5.09,22.23,130.83,1
66,CP100,AR170,747.03,817.97,6.0,140.21,134.9,5.13,22.32,131.86,1
67,CP100,AR170,745.03,820.01,6.0,140.54,135.35,5.11,22.44,132.13,1
68,CP100,AR170,743.03,822.01,6.0,140.87,135.98,5.1,22.51,132.69,1
69,CP100,AR170,741.03,823.97,6.0,141.19,136.28,5.08,22.57,133.39,1
70,CP100,AR170,739.03,825.91,6.0,141.5,136.66,5.06,22.67,133.83,1
71,CP100,AR170,737.03,827.81,6.0,141.81,137.32,5.03,22.74,134.53,1
72,CP100,AR170,735.03,829.68,6.0,142.11,137.81,5.02,22.86,135.05,1
73,CP100,AR170,733.03,831.52,6.0,142.41,138.33,5.07,22.9,135.48,1
74,CP100,AR170,731.03,833.33,6.0,142.7,138.76,5.1,22.95,136.05,1
75,CP100,AR170,729.03,835.1,6.0,142.99,139.4,5.13,23.03,136.79,1
76,CP100,AR170,727.03,836.85,6.0,143.27,139.87,5.11,23.05,137.7,1
77,CP100,AR170,725.03,838.57,6.0,143.55,140.52,5.07,23.1,138.33,1
78,CP100,AR170,723.03,840.26,6.0,143.83,141.02,5.08,23.17,138.95,1
79,CP100,AR170,721.03,841.92,6.0,144.1,141.42,5.04,23.21,139.45,1
80,CP100,AR170,719.03,843.56,6.0,144.36,141.85,5.02,23.28,139.72,1
81,CP100,AR170,717.03,845.17,6.0,144.62,142.42,5.01,23.36,140.24,1
82,CP100,AR170,715.03,846.75,6.0,144.88,142.82,5.01,23.47,140.99,1
83,CP100,AR170,713.03,848.3,6.0,145.13,143.07,5.04,23.54,141.34,1
84,CP100,AR170,711.03,849.83,6.0,145.38,143.47,5.09,23.56,141.77,1
85,CP100,AR170,709.03,851.33,6.0,145.62,143.58,5.09,23.71,142.43,1
86,CP100,AR170,707.03,852.83,6.0,145.86,143.92,5.11,23.8,142.94,1
87,CP100,AR170,705.03,854.33,6.0,146.1,144.43,5.17,23.82,143.44,1
88,CP100,AR170,703.03,855.83,6.0,146.33,144.61,5.21,23.91,144.34,1
89,CP100,AR170,701.03,857.33,6.0,146.56,144.67,5.15,24.03,144.95,1
90,CP100,AR170,699.03,858.83,6.0,146.78,145.12,5.17,24.06,145.31,1
91,CP100,AR170,697.03,860.33,6.0,147.0,145.61,5.16,24.05,145.76,1
92,CP100,AR170,695.03,861.83,6.0,147.22,145.96,5.18,24.06,146.07,1
93,CP100,AR170,693.03,863.33,6.0,147.43,146.23,5.16,24.18,146.37,1
94,CP100,AR170,691.03,864.83,6.0,147.64,146.54,5.11,24.17,146.92,1
95,CP100,AR170,689.03,866.33,6.0,147.85,146.96,5.09,24.2,147.35,1
96,CP100,AR170,687.03,867.83,6.0,148.05,147.47,4.97,24.23,147.67,1
97,CP100,AR170,685.03,869.33,6.0,148.25,148.06,4.95,24.25,147.88,1
98,CP100,AR170,683.03,870.83,6.0,148.44,148.38,4.96,24.28,148.3,1
99,CP100,AR170,681.03,872.33,6.0,148.64,148.61,4.89,24.36,148.67,1
100,CP100,AR170,679.03,873.83,6.0,148.83,149.1,4.91,24.42,149.42,1
101,CP100,AR170,677.03,875.33,6.0,149.01,149.47,4.96,24.45,149.65,1
102,CP100,AR170,675.03,876.83,6.0,149.19,149.56,4.9,24.53,150.44,1
103,CP100,AR170,673.03,878.33,6.0,149.37,150.0,4.93,24.54,150.87,1
104,CP100,AR170,671.03,879.83,6.0,149.55,150.23,4.86,24.6,151.46,1
105,CP100,AR170,669.03,881.33,6.0,149.73,150.57,4.88,24.67,151.78,1
106,CP100,AR170,667.03,882.83,6.0,149.9,150.85,4.9,24.69,152.35,1
107,CP100,AR170,665.03,884.33,6.0,150.07,151.24,4.88,24.63,152.86,1
108,CP100,AR170,663.03,885.83,6.0,150.23,151.5,4.89,24.68,153.37,1
109,CP100,AR170,661.03,887.33,6.0,150.39,151.79,4.92,24.75,153.92,1
110,CP100,AR170,659.03,888.83,6.0,150.55,152.48,4.93,24.76,153.93,1
111,CP100,AR170,657.03,890.33,6.0,150.71,152.78,4.91,24.85,154.48,1
112,CP100,AR170,655.03,891.83,6.0,150.87,153.32,4.89,24.94,155.38,1
113,CP100,AR170,653.03,893.33,6.0,151.02,153.54,4.9,25.01,155.75,1
114,CP100,AR170,651.03,894.83,6.0,151.17,153.6,4.88,25.1,156.49,1
115,CP100,AR170,650.0,896.33,6.0,151.32,153.88,4.88,25.15,157.08,1
116,CP100,AR170,650.0,897.83,6.0,151.46,154.17,4.87,25.17,157.55,1
117,CP100,AR170,650.0,899.33,6.0,151.6,154.68,4.86,25.22,158.05,1
118,CP100,AR170,650.0,900.83,6.0,151.74,155.04,4.81,25.26,158.35,1
119,CP100,AR170,650.0,902.33,6.0,151.88,155.52,4.8,25.32,158.97,1
120,CP100,AR170,650.0,903.83,6.0,152.02,156.0,4.85,25.39,159.54,1
121,CP100,AR170,650.0,905.33,6.0,152.15,156.46,4.86,25.49,160.06,1
122,CP100,AR170,650.0,906.83,6.0,152.28,156.69,4.82,25.59,160.58,1
123,CP100,AR170,650.0,908.33,6.0,152.41,156.67,4.81,25.61,161.04,1
124,CP100,AR170,650.0,909.83,6.0,152.53,156.97,4.85,25.6,161.38,1
125,CP100,AR170,650.0,911.33,6.0,152.66,157.42,4.84,25.69,161.77,1
126,CP100,AR170,650.0,912.83,6.0,152.78,157.69,4.81,25.69,162.25,1
127,CP100,AR170,650.0,914.33,6.0,152.9,158.1,4.76,25.74,162.46,1
128,CP100,AR170,650.0,915.83,6.0,153.02,158.33,4.79,25.71,163.03,1
129,CP100,AR170,650.0,917.33,6.0,153.14,158.71,4.85,25.73,163.59,1
130,CP100,AR170,650.0,918.83,6.0,153.25,158.76,4.84,25.78,164.29,1
131,CP100,AR170,650.0,920.33,6.0,153.36,159.09,4.84,25.78,164.79,1
132,CP100,AR170,650.0,921.83,6.0,153.47,159.47,4.83,25.73,165.2,1
133,CP100,AR170,650.0,923.33,6.0,153.58,159.58,4.91,25.75,165.51,1
134,CP100,AR170,650.0,924.83,6.0,153.69,159.89,4.88,25.81,165.86,1
135,CP100,AR170,650.0,926.33,6.0,153.79,160.51,4.84,25.84,166.44,1
136,CP100,AR170,650.0,927.83,6.0,153.9,160.61,4.82,25.85,166.79,1
137,CP100,AR170,650.0,929.33,6.0,154.0,160.78,4.84,25.85,167.52,1
138,CP100,AR170,650.0,930.83,6.0,154.1,160.99,4.9,25.8,168.19,1
139,CP100,AR170,650.0,932.33,6.0,154.2,161.17,4.91,25.84,168.43,1
140,CP100,AR170,650.0,933.83,6.0,154.3,161.25,4.93,25.94,169.13,1
141,CP100,AR170,650.0,935.33,6.0,154.4,161.39,4.92,25.97,169.61,1
142,CP100,AR170,650.0,936.83,6.0,154.5,161.69,4.91,26.01,169.58,1
143,CP100,AR170,650.0,938.33,6.0,154.6,161.84,4.95,26.01,169.94,1
144,CP100,AR170,650.0,939.83,6.0,154.7,162.1,4.99,25.99,170.32,1
145,CP100,AR170,650.0,940.0,6.0,154.8,162.44,5.05,25.98,170.55,1
146,CP100,AR170,650.0,940.0,6.0,154.9,162.69,5.06,26.04,170.84,1
147,CP100,AR170,650.0,940.0,6.0,155.0,162.89,5.05,26.07,171.17,1
148,CP100,AR170,650.0,940.0,6.0,155.1,162.98,5.01,26.11,171.45,1
149,CP100,AR170,650.0,940.0,6.0,155.2,163.52,5.02,26.06,171.8,1
150,CP100,AR170,650.0,940.0,6.0,155.3,163.66,5.0,26.12,172.15,1
151,CP100,AR170,650.0,940.0,6.0,155.4,164.01,4.98,26.22,172.59,1
152,CP100,AR170,650.0,940.0,6.0,155.5,164.13,4.98,26.22,172.85,1
153,CP100,AR170,650.0,940.0,6.0,155.6,164.3,5.0,26.26,173.0,1
154,CP100,AR170,650.0,940.0,6.0,155.7,164.74,4.97,26.24,173.36,1
155,CP100,AR170,650.0,940.0,6.0,155.8,164.78,5.02,26.25,173.71,1
156,CP100,AR170,650.0,940.0,6.0,155.9,164.92,4.99,26.24,174.17,1
157,CP100,AR170,650.0,940.0,6.0,156.0,165.3,4.96,26.33,174.45,1
